gene_id;C1A;C1B;C1C;T2A;T2B;T2C;T3A;T3B;T3C;H4A;H4B;H4C;H5A;H5B;H5C;P6A;P6B;P6C;P7A;P7B;P7C;gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;gene_description;tf_family
D9Q99_RS05790;3695.159965;1302.111058;4205.672841;6304.870163;1208.742725;286.1452742;268.3805751;247.358215;419.3584678;533.5399117;935.5227167;598.7315797;404.9948458;181.2429866;247.5688746;1551.149403;1600.243803;4764.933635;4027.400359;898.4957753;613.4649853;grcA;NZ_CP033020.1;1195648;1196031;+;384;protein_coding;autonomous glycyl radical cofactor GrcA&&sp|A7ZQ24|GRCA_ECO24 Autonomous glycyl radical cofactor OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=grcA PE=3 SV=1 && PF01228:Glycine radical;-
D9Q99_RS20155;218.9253008;209.7622108;214.6350707;300.5344463;171.3193201;171.0948638;189.5764255;183.6434965;199.8599471;160.8653669;179.6922385;182.8919868;174.0343608;156.1564332;225.6224329;573.8502298;918.0814674;22801.15739;5807.542877;540.931225;316.5184692;bsmA;NZ_CP033020.1;4176377;4176706;+;330;protein_coding;biofilm peroxide resistance protein BsmA&&sp|P39297|BSMA_ECOLI Lipoprotein BsmA OS=Escherichia coli (strain K12) OX=83333 GN=bsmA PE=2 SV=2 && PF07338:Protein of unknown function (DUF1471);-
D9Q99_RS13235;325.6667466;122.4692294;349.9666857;1483.622127;212.8759686;89.38055038;135.4794045;71.28202538;164.9770044;144.0475571;346.9919088;158.6827027;136.3690295;80.84793533;134.982786;1655.278528;2075.115645;17826.6417;6561.950125;555.886334;297.2440503;rpmF;NZ_CP033020.1;2757717;2757890;-;174;protein_coding;50S ribosomal protein L32&&sp|B7UPA5|RL32_ECO27 50S ribosomal protein L32 OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=rpmF PE=3 SV=1 && PF01783:Ribosomal L32p protein family;-
D9Q99_RS16045;823.6764527;288.0739536;781.6604844;1915.763161;417.490403;176.9259928;361.6643932;193.2935934;444.2307631;295.0187484;719.1820396;364.6085462;313.7549292;167.5585279;227.7260608;3466.109821;4108.324821;10546.17048;6160.386906;609.9936082;356.073602;ahpF;NZ_CP033020.1;3311268;3312833;-;1566;protein_coding;alkyl hydroperoxide reductase subunit F&&sp|P35340|AHPF_ECOLI Alkyl hydroperoxide reductase subunit F OS=Escherichia coli (strain K12) OX=83333 GN=ahpF PE=1 SV=2 && PF13192:Thioredoxin domain|PF07992:Pyridine nucleotide-disulphide oxidoreductase;Pyr_redox_2
D9Q99_RS21545;575.8172833;350.4854464;533.6581198;1855.619686;494.2383495;361.1072757;379.5527195;332.4291709;411.5414;358.9676978;1067.017574;370.6034807;398.7696139;326.0527112;326.3021645;2604.525923;2694.971199;12353.67368;5231.216478;658.0820869;530.2182329;rpmE;NZ_CP033020.1;4504146;4504358;-;213;protein_coding;50S ribosomal protein L31&&sp|A7ZUF1|RL31_ECO24 50S ribosomal protein L31 OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=rpmE PE=3 SV=1 && PF01197:Ribosomal protein L31;-
sRNA00006;1459.780218;1454.435278;1430.8474;1410.657105;1905.915331;1682.144506;1724.15908;1853.125574;1822.675971;1712.810095;1382.157349;1587.127183;1660.008506;1684.706347;1498.223121;1418.877536;1148.117263;902.1247458;1140.164089;1517.963102;1483.783825;-;NZ_CP033020.1;144420;144480;+;61;-;-;-
sRNA00101;1135.057305;1231.660939;1143.730134;2173.4152;1747.943571;1968.886651;1680.005919;1625.421255;1710.553537;1714.575318;1492.502593;1565.166718;1585.436863;1655.004794;1531.965497;1414.922243;1429.18504;1222.880211;994.3833051;1268.2237;1406.308593;-;NZ_CP033020.1;3897964;3898014;+;51;-;-;-
D9Q99_RS09580;271.3487629;194.684117;265.7101989;703.0602206;205.0119034;169.9127252;247.8673771;168.1577584;271.7490958;200.951589;552.583253;221.5968844;260.9710163;179.1055313;297.5453695;1429.805755;3298.14168;16192.4122;5645.453809;513.8807358;315.4083975;sdaA;NZ_CP033020.1;2017568;2018932;-;1365;protein_coding;L-serine ammonia-lyase&&sp|P16095|SDHL_ECOLI L-serine dehydratase 1 OS=Escherichia coli (strain K12) OX=83333 GN=sdaA PE=1 SV=3 && PF03315:Serine dehydratase beta chain|PF03313:Serine dehydratase alpha chain;-
D9Q99_RS03280;574.483096;319.6268326;651.9487354;2227.448106;495.3264163;248.4215067;285.7559925;234.7465629;323.817669;279.1388298;599.204503;317.9620304;264.0020225;210.4910365;275.2543403;1778.42404;2996.280764;10004.98269;8313.709174;722.1046914;470.4391733;nfeR;NZ_CP033020.1;678459;679082;-;624;protein_coding;DNA-binding transcriptional regulator NfeR&&sp|P64588|YQJI_ECOLI Transcriptional regulator YqjI OS=Escherichia coli (strain K12) OX=83333 GN=yqjI PE=1 SV=1 && PF03551:Transcriptional regulator PadR-like family;PadR
D9Q99_RS12795;1092.710429;582.5744791;978.7183781;878.2221013;607.907265;567.1214726;559.492214;533.4654802;614.3219249;553.1481885;493.8638297;653.4122317;667.9196478;585.4177492;675.753191;1095.11587;1426.177151;12813.94372;4376.304856;910.3920432;666.2022231;ychH;NZ_CP033020.1;2666490;2666768;-;279;protein_coding;stress-induced protein YchH&&sp|P0AB51|YCHH_ECO57 Uncharacterized protein YchH OS=Escherichia coli O157:H7 OX=83334 GN=ychH PE=4 SV=1 && PF10762:Protein of unknown function (DUF2583);-
D9Q99_RS02160;255.7985545;152.5031767;258.9865106;752.8093239;184.0295309;138.9932327;228.3464835;153.9877677;264.4997177;133.2721917;372.0173859;156.25376;191.2851351;122.9507549;182.6928427;1365.948932;1957.735366;16035.47998;7219.42368;517.4988151;308.7636647;rpoA;NZ_CP033020.1;453854;454843;+;990;protein_coding;DNA-directed RNA polymerase subunit alpha&&sp|A8AQJ0|RPOA_CITK8 DNA-directed RNA polymerase subunit alpha OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=rpoA PE=3 SV=1 && PF01193:RNA polymerase Rpb3/Rpb11 dimerisation domain|PF01000:RNA polymerase Rpb3/RpoA insert domain|PF03118:Bacterial RNA polymerase, alpha chain C terminal domain;RNA_pol_L
D9Q99_RS19145;208.2798845;190.4531139;186.9558874;1010.989038;241.0017082;190.8168766;202.6269765;183.1677361;202.6180992;197.8814693;361.0180428;231.9671093;224.4127284;160.980231;199.1142179;2331.266558;927.5138112;19642.51339;2791.806461;495.9529128;336.7217758;rpsT;NZ_CP033020.1;3972500;3972763;+;264;protein_coding;30S ribosomal protein S20&&sp|A7ZHB2|RS20_ECO24 30S ribosomal protein S20 OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=rpsT PE=3 SV=1 && PF01649:Ribosomal protein S20;-
D9Q99_RS15450;142.8318923;123.4983826;148.4946363;464.6048308;159.6205998;143.9248925;166.9920132;127.3537813;165.7817703;138.0359416;251.9232073;134.415293;148.4052405;125.5878454;165.8097585;294.0015757;942.1502068;19492.28888;6023.051756;500.5236707;277.3393148;odhB;NZ_CP033020.1;3187931;3189148;-;1218;protein_coding;2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase&&sp|P0AFG7|ODO2_ECO57 Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex OS=Escherichia coli O157:H7 OX=83334 GN=sucB PE=1 SV=2 && PF00364:Biotin-requiring enzyme|PF02817:e3 binding domain|PF00198:2-oxoacid dehydrogenases acyltransferase (catalytic domain);Biotin_lipoyl
D9Q99_RS18415;362.2807688;198.1748342;367.1428091;514.2835445;239.4759947;192.0975268;296.8115752;182.3027173;296.0673796;197.2511191;306.5163473;207.2223257;238.9849835;168.6799507;184.4241112;2217.148615;3666.109097;10712.83491;7383.834126;575.4299425;350.3576163;rpsB;NZ_CP033020.1;3804550;3805275;-;726;protein_coding;30S ribosomal protein S2&&sp|B7UIL4|RS2_ECO27 30S ribosomal protein S2 OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=rpsB PE=3 SV=1 && PF00318:Ribosomal protein S2;-
D9Q99_RS05240;488.7904004;205.8475785;509.2887514;712.5182524;222.8620238;158.163685;229.9988507;161.846624;244.4955373;176.4477672;559.2326703;183.3914358;211.6424543;136.0658819;208.9480862;664.6633695;3372.749139;13753.35846;5451.695822;445.0235123;274.5440511;norW;NZ_CP033020.1;1088193;1089326;-;1134;protein_coding;NADH:flavorubredoxin reductase NorW&&sp|C4ZYV6|NORW_ECOBW Nitric oxide reductase FlRd-NAD(+) reductase OS=Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496 GN=norW PE=3 SV=1 && PF18113:Rubredoxin binding C-terminal domain|PF07992:Pyridine nucleotide-disulphide oxidoreductase;Pyr_redox_2
D9Q99_RS02300;268.3245359;283.5765164;274.7794381;1064.29329;307.3529276;248.9999293;315.8369485;262.3754058;355.1192553;259.4212079;397.2655435;256.7184819;277.7618105;246.1319362;269.1714096;3293.711746;1886.999869;12757.61517;3565.830377;499.4548934;352.1927763;D9Q99_RS02300;NZ_CP033020.1;476283;476504;-;222;protein_coding;membrane protein&&sp|P64623|YHDV_ECO57 Uncharacterized protein YhdV OS=Escherichia coli O157:H7 OX=83334 GN=yhdV PE=3 SV=1 && -;-
sRNA00103;1665.715102;1563.600854;1499.678493;1843.733798;1471.317518;1393.830658;1226.000126;1250.08277;1360.6617;1068.034612;1289.715614;1162.137761;1191.971188;1243.307971;1223.940949;1023.114241;1326.312122;1142.123971;1066.214768;1138.761167;1231.258116;-;NZ_CP033020.1;3904644;3904696;+;53;-;-;-
D9Q99_RS18880;1680.124402;1869.430085;1744.921615;1328.833679;1110.6218;1202.103634;1524.548581;1214.140422;1250.928076;1273.553046;1188.364671;1262.544683;1370.291599;1339.295692;1249.7998;1320.866718;1072.143083;387.2454002;1169.89985;1450.426456;1297.501243;D9Q99_RS18880;NZ_CP033020.1;3909426;3909470;+;45;protein_coding;protein YabR&&-- && -;-
D9Q99_RS03110;132.3734377;109.101673;128.5544292;738.9611681;94.52100422;86.21337001;124.4152531;102.0505958;132.561035;102.7916894;345.0090979;102.6555023;107.8097067;81.44365695;198.1216729;351.0724699;1139.584342;18165.88553;3926.677617;320.4481343;185.8704202;yqjK;NZ_CP033020.1;640134;640433;-;300;protein_coding;YqjK-like family protein&&sp|Q47710|YQJK_ECOLI Uncharacterized protein YqjK OS=Escherichia coli (strain K12) OX=83333 GN=yqjK PE=4 SV=1 && PF13997:YqjK-like protein;-
sRNA00057;1220.467726;1380.961762;1430.13695;1238.32867;1215.508904;1207.242344;1345.748976;1322.658666;1339.525207;1190.247528;1029.331389;1269.001004;1444.338294;1385.799446;1629.409071;1448.100156;910.3101652;821.9831607;811.0522591;1392.849571;1427.573265;-;NZ_CP033020.1;2146395;2146500;+;106;-;-;-
D9Q99_RS20910;342.307744;320.538641;329.5878865;651.6594847;336.8567704;297.3288244;406.7153808;290.0619772;429.0258249;291.6076294;415.9684159;264.8607358;303.3420857;248.8993772;331.449264;2037.507172;2177.21575;12053.1757;3946.099827;531.221943;336.7217758;yjcB;NZ_CP033020.1;4354881;4355162;+;282;protein_coding;YjcB family protein&&sp|P32700|YJCB_ECOLI Uncharacterized protein YjcB OS=Escherichia coli (strain K12) OX=83333 GN=yjcB PE=4 SV=2 && PF15940:Family of unknown function;-
sRNA00081;284.7938143;194.4098961;269.3055044;1504.053364;315.6853852;165.5240356;174.7228378;160.2717691;227.5475512;239.0845515;433.5075254;226.7713143;248.74319;137.2819218;204.712414;1001.512429;1613.078177;13566.32734;4326.751167;657.3610116;313.5721537;-;NZ_CP033020.1;3104058;3104153;-;96;-;-;-
sRNA00060;185.1376751;171.6364166;203.9518771;795.532358;182.5973945;124.6499507;241.1680775;152.2433131;297.0317685;177.7910775;267.904792;200.2336512;196.9336188;176.4986505;225.9452118;1158.655016;1042.798014;16805.33866;2678.377889;512.3357417;338.7625138;-;NZ_CP033020.1;2159152;2159250;+;99;-;-;-
D9Q99_RS20415;317.6450175;341.6270773;344.0122707;541.195493;333.2757106;300.1715148;330.101326;323.21782;349.9263745;296.3810808;450.6997781;286.4528582;316.8450792;300.5048978;359.4112311;1369.39906;1754.821328;13711.25595;2979.933581;516.8318869;438.3736326;fxsA;NZ_CP033020.1;4224005;4224481;-;477;protein_coding;FxsA family protein&&sp|P37147|FXSA_ECOLI UPF0716 protein FxsA OS=Escherichia coli (strain K12) OX=83333 GN=fxsA PE=1 SV=2 && PF04186:FxsA cytoplasmic membrane protein;-
sRNA00083;1230.239851;1169.941345;986.7386055;1272.851773;1118.140516;1143.364479;1126.468615;1273.134706;1216.981589;1167.447331;1340.830812;1264.690044;1233.812021;1144.249726;1359.544617;1065.541286;1457.297124;1667.563924;1203.074658;1033.011833;1219.54505;-;NZ_CP033020.1;3172621;3172675;+;55;-;-;-
sRNA00108;1723.763997;1812.613206;1744.412892;41.67074256;1076.020361;1164.001242;1370.79848;1323.29344;1242.259598;1196.889534;1441.645159;1251.58802;1278.171155;1080.979447;1323.854496;1039.810116;1067.202332;445.4777912;862.4753156;1378.966117;1506.589431;-;NZ_CP033020.1;4233985;4234054;+;70;-;-;-
sRNA00046;1367.373972;1275.616319;1290.461953;2106.687541;1142.128801;1188.687299;1019.403944;1211.149928;1178.023953;1075.077247;1447.806036;1028.240663;1093.930268;1097.667758;1085.459242;1016.305971;1309.299157;757.021083;1257.297349;1135.876141;1087.130305;-;NZ_CP033020.1;1216374;1216436;+;63;-;-;-
D9Q99_RS22135;1414.841602;1370.795936;1520.012277;1177.015711;1215.714232;1269.326535;1198.288822;1173.375272;977.7481823;1180.832192;1044.106481;1120.950887;1060.597213;1140.470986;1067.973364;1108.649905;814.5739047;2172.221427;965.9723535;962.2756373;1102.320761;ysgD;NZ_CP033020.1;4626338;4626394;-;57;protein_coding;protein YsgD&&-- && -;-
D9Q99_RS02755;1309.187846;1334.905245;1324.993487;890.2385911;957.4854973;954.9991331;914.5198164;1021.525445;920.192295;947.270861;1033.347055;937.8290399;1034.392197;982.708588;948.2782205;1167.382547;1216.098617;2989.703893;1731.223179;1067.224286;1117.741375;D9Q99_RS02755;NZ_CP033020.1;570023;570099;+;77;protein_coding;tRNA-Met&&-- && -;-
D9Q99_RS07450;1111.597458;1164.52495;1213.729491;850.7776606;1058.438328;1150.450744;1141.732417;1155.701192;933.5284152;1169.509708;772.6766256;1071.786374;1062.143917;950.1759978;1020.788189;955.8903882;965.5051961;3566.733949;1489.207378;1064.883882;886.7006762;D9Q99_RS07450;NZ_CP033020.1;1548310;1548345;+;36;protein_coding;hypothetical protein&&-- && -;-
D9Q99_RS18690;394.2317547;192.7682391;403.8506769;771.2279269;217.3908199;139.2194606;233.7321142;154.3469128;274.9544469;149.4391767;358.017563;161.9390221;189.6973081;120.4660536;177.5002462;1135.224845;2313.951262;9844.088799;6537.790699;499.1180725;289.3352565;aceF;NZ_CP033020.1;3867350;3869242;-;1893;protein_coding;pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase&&sp|P06959|ODP2_ECOLI Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex OS=Escherichia coli (strain K12) OX=83333 GN=aceF PE=1 SV=3 && PF00198:2-oxoacid dehydrogenases acyltransferase (catalytic domain)|PF02817:e3 binding domain|PF00364:Biotin-requiring enzyme;Biotin_lipoyl
Novel00254;1134.629466;990.2564757;955.6175341;1458.47599;1478.189056;1369.085406;1162.397258;1231.853346;1332.586166;1183.736902;1066.305591;1198.101353;1280.49631;1075.609535;1309.808294;992.3689225;1046.109123;755.9012293;1093.353323;1201.167415;1003.504897;-;NZ_CP033020.1;3895143;3895233;+;91;-;-;-
D9Q99_RS03380;1160.813223;1272.079081;1141.321179;923.7014601;1420.768845;1422.802348;1312.152771;1182.740239;1299.938318;1210.970587;495.9505783;1784.671807;1488.680762;1547.429482;1280.867267;1327.818648;492.8399658;336.292058;386.3889414;1346.66854;1239.136135;ibsE;NZ_CP033020.1;700660;700719;-;60;protein_coding;type I toxin-antitoxin system Ibs family toxin&&-- && -;-
D9Q99_RS15745;116.8000921;78.65151897;111.8593208;308.853739;62.55066456;55.68568305;119.1115307;77.57692352;116.9656191;61.29399689;345.0090979;62.46785128;136.9106225;66.20019175;182.3320898;1327.409711;970.4217283;15451.45114;3932.075698;224.348387;140.234716;D9Q99_RS15745;NZ_CP033020.1;3254673;3254757;+;85;protein_coding;tRNA-Leu&&-- && -;-
D9Q99_RS22700;411.6358947;310.1668205;382.6250177;1096.442943;368.2799765;274.5496;354.7372623;307.3209432;355.5352901;294.6035982;429.7320768;336.4107924;358.007974;310.8616694;356.9453612;1147.808033;1199.446277;11311.64195;2976.70204;620.4560751;391.1704034;rpmH;NZ_CP033020.1;4741589;4741729;-;141;protein_coding;50S ribosomal protein L34&&sp|A7ZTQ9|RL34_ECO24 50S ribosomal protein L34 OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=rpmH PE=3 SV=1 && PF00468:Ribosomal protein L34;-
D9Q99_RS19985;658.9157184;524.1455645;695.1817261;1352.789324;543.667008;422.2062356;461.3650178;442.9397842;447.1465815;410.187206;429.1779841;448.0383407;429.3113065;423.492709;456.1707521;1816.56956;1231.786642;7523.371733;3198.908446;743.637975;593.4111295;ytfK;NZ_CP033020.1;4146221;4146427;-;207;protein_coding;DUF1107 domain-containing protein&&sp|P0ADE3|YTFK_ECOL6 Uncharacterized protein YtfK OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=ytfK PE=4 SV=1 && PF06526:Protein of unknown function (DUF1107);-
D9Q99_RS06645;282.2206721;182.9824487;322.4741761;1731.565115;361.0177244;141.5671815;202.8813732;148.7632142;221.1367465;225.8473473;571.2438446;258.7510088;222.9709233;142.7473;197.4181345;1409.267805;1456.797365;10157.64311;4227.619745;458.3146963;297.0218627;cysK;NZ_CP033020.1;1381030;1382001;-;972;protein_coding;cysteine synthase A&&sp|P0ABK6|CYSK_ECO57 Cysteine synthase A OS=Escherichia coli O157:H7 OX=83334 GN=cysK PE=3 SV=2 && PF00291:Pyridoxal-phosphate dependent enzyme;PALP
D9Q99_RS14910;3431.466198;823.236788;3710.714018;2702.810663;606.9317458;165.020923;169.4009495;161.3620532;289.5049431;309.0008927;644.7528653;371.8944201;254.5906791;129.275646;191.7940541;1879.917763;1384.954415;2445.760422;2652.590748;446.2370552;365.5836423;dps;NZ_CP033020.1;3092839;3093342;+;504;protein_coding;DNA starvation/stationary phase protection protein Dps&&sp|A7ZJM7|DPS_ECO24 DNA protection during starvation protein OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=dps PE=3 SV=1 && PF00210:Ferritin-like domain;Ferritin
D9Q99_RS06930;454.7586999;313.233855;446.4519779;564.1841277;253.4417358;254.960059;306.265368;262.3142887;354.3950465;281.6210668;348.2923635;316.4737884;335.5448064;272.0882367;321.8523791;1433.728299;1917.13359;10060.45433;3600.532754;575.2193276;384.9436597;sixA;NZ_CP033020.1;1443232;1443717;+;486;protein_coding;phosphohistidine phosphatase SixA&&sp|P76502|SIXA_ECOLI Phosphohistidine phosphatase SixA OS=Escherichia coli (strain K12) OX=83333 GN=sixA PE=1 SV=1 && PF00300:Histidine phosphatase superfamily (branch 1);-
sRNA00107;989.8635025;991.0217434;1072.428277;757.28561;1250.812808;1183.320765;1217.611127;1271.103575;1338.356603;1291.665854;974.4848319;1337.652931;1319.525705;1292.846862;1315.07562;934.4998341;673.414933;317.4785163;603.7327209;1190.905643;1371.493694;-;NZ_CP033020.1;4037937;4037988;-;52;-;-;-
D9Q99_RS16845;194.3074353;110.330603;200.844039;587.9660068;171.3888209;108.587082;213.3340849;121.9065941;230.5266051;122.2566749;180.1150438;134.9305588;139.9925933;106.5010102;134.2114558;1502.107625;2311.109189;10942.61986;4435.51776;451.1638354;231.9814964;clpX;NZ_CP033020.1;3496295;3497569;-;1275;protein_coding;ATP-dependent protease ATP-binding subunit ClpX&&sp|A7ZIJ6|CLPX_ECO24 ATP-dependent Clp protease ATP-binding subunit ClpX OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=clpX PE=3 SV=1 && PF07724:AAA domain (Cdc48 subfamily)|PF10431:C-terminal, D2-small domain, of ClpB protein|PF06689:ClpX C4-type zinc finger;-
D9Q99_RS20160;667.9545959;527.341574;635.9596748;1384.495323;843.1119466;621.0596561;649.8895681;605.2499106;656.5140051;637.2186819;550.7957745;791.97617;744.176104;768.2958943;700.4652412;1482.574657;1306.345447;4439.586853;2920.666409;870.4268251;647.0914126;yjfN;NZ_CP033020.1;4176855;4177130;+;276;protein_coding;DUF1471 family protease activator YjfN&&sp|P0AF84|YJFN_ECO57 Uncharacterized protein YjfN OS=Escherichia coli O157:H7 OX=83334 GN=yjfN PE=3 SV=1 && PF07338:Protein of unknown function (DUF1471);-
D9Q99_RS06815;537.8189157;292.7726647;513.7444549;1705.514268;380.4316477;225.7615233;302.0592135;241.2120489;337.0736965;305.9303771;735.3919494;350.3331847;321.6338778;240.3677172;310.0096576;1607.775364;2262.687174;7128.1568;3239.311198;515.0718731;364.5808413;lpxP;NZ_CP033020.1;1413696;1414616;-;921;protein_coding;kdo(2)-lipid IV(A) palmitoleoyltransferase&&sp|P0ACV2|LPXP_ECOLI Lipid A biosynthesis palmitoleoyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=lpxP PE=1 SV=1 && PF03279:Bacterial lipid A biosynthesis acyltransferase;-
Novel00160;826.9482823;853.9615154;831.9941654;898.6569229;1186.883064;1126.972157;1088.309109;1200.501959;1205.100318;1258.760829;810.2486391;1340.850343;1297.62462;1313.26962;1253.995925;1025.936351;725.7664568;676.2898137;590.3164382;1052.472648;975.4727808;-;NZ_CP033020.1;2646845;2646943;+;99;-;-;-
